"","obs_date","watershed","precip","streamflow","flag","yr","mo","da","wk"
"451","1970-03-27","8",4.1,1.456,NA,1970,3,27,13
"452","1970-03-28","8",1.7,1.059,NA,1970,3,28,13
"453","1970-03-29","8",2.1,0.831,NA,1970,3,29,13
"454","1970-03-30","8",0,0.7,NA,1970,3,30,13
"455","1970-03-31","8",0,0.617,NA,1970,3,31,13
"456","1970-04-01","8",0,0.583,NA,1970,4,1,13
"457","1970-04-02","8",58.6,1.325,NA,1970,4,2,14
"458","1970-04-03","8",1.3,3.56,NA,1970,4,3,14
"459","1970-04-04","8",0,1.755,NA,1970,4,4,14
"460","1970-04-05","8",0,1.267,NA,1970,4,5,14
"461","1970-04-06","8",0,1.073,NA,1970,4,6,14
"462","1970-04-07","8",0,1.009,NA,1970,4,7,14
"463","1970-04-08","8",0,0.991,NA,1970,4,8,14
"464","1970-04-09","8",1,2.414,NA,1970,4,9,15
"465","1970-04-10","8",0.8,4.355,NA,1970,4,10,15
"466","1970-04-11","8",1.1,2.473,NA,1970,4,11,15
"467","1970-04-12","8",0,1.858,NA,1970,4,12,15
"468","1970-04-13","8",0,1.711,NA,1970,4,13,15
"469","1970-04-14","8",0,2.064,NA,1970,4,14,15
"470","1970-04-15","8",0,3.41,NA,1970,4,15,15
"471","1970-04-16","8",0,5.758,NA,1970,4,16,16
"472","1970-04-17","8",1.1,8.33,NA,1970,4,17,16
"473","1970-04-18","8",0.2,9.956,NA,1970,4,18,16
"474","1970-04-19","8",0.2,5.996,NA,1970,4,19,16
"475","1970-04-20","8",6.5,3.917,NA,1970,4,20,16
"476","1970-04-21","8",5.8,3.4,NA,1970,4,21,16
"477","1970-04-22","8",1.2,4.3,NA,1970,4,22,16
"478","1970-04-23","8",0.5,4.27,NA,1970,4,23,17
"479","1970-04-24","8",33.7,19.604,NA,1970,4,24,17
"480","1970-04-25","8",0,20.921,NA,1970,4,25,17
"481","1970-04-26","8",0,16.636,NA,1970,4,26,17
"482","1970-04-27","8",0,33.355,NA,1970,4,27,17
"483","1970-04-28","8",0,34.501,NA,1970,4,28,17
"484","1970-04-29","8",0,24.57,NA,1970,4,29,17
"485","1970-04-30","8",0,18.723,NA,1970,4,30,18
"486","1970-05-01","8",0,20.781,NA,1970,5,1,18
"487","1970-05-02","8",0,16.631,NA,1970,5,2,18
"488","1970-05-03","8",9.5,13.243,NA,1970,5,3,18
"489","1970-05-04","8",0,6.572,NA,1970,5,4,18
"490","1970-05-05","8",5.7,4.765,NA,1970,5,5,18
"491","1970-05-06","8",3.7,5.428,NA,1970,5,6,18
"492","1970-05-07","8",1,3.313,NA,1970,5,7,19
"493","1970-05-08","8",0,2.488,NA,1970,5,8,19
"494","1970-05-09","8",1.5,2.288,NA,1970,5,9,19
"495","1970-05-10","8",0.9,2.457,NA,1970,5,10,19
"496","1970-05-11","8",6.3,2.899,NA,1970,5,11,19
"497","1970-05-12","8",0,2.714,NA,1970,5,12,19
"498","1970-05-13","8",0,2.023,NA,1970,5,13,19
"499","1970-05-14","8",1.4,1.705,NA,1970,5,14,20
"500","1970-05-15","8",0,1.421,NA,1970,5,15,20
"501","1970-05-16","8",2,1.281,NA,1970,5,16,20
"502","1970-05-17","8",43,15.885,NA,1970,5,17,20
"503","1970-05-18","8",2.3,8.982,NA,1970,5,18,20
"504","1970-05-19","8",0,4.278,NA,1970,5,19,20
"505","1970-05-20","8",0,2.838,NA,1970,5,20,20
"506","1970-05-21","8",0,2.093,NA,1970,5,21,21
"507","1970-05-22","8",3.6,1.721,NA,1970,5,22,21
"508","1970-05-23","8",0,1.489,NA,1970,5,23,21
"509","1970-05-24","8",0,1.211,NA,1970,5,24,21
"510","1970-05-25","8",3.2,1.006,NA,1970,5,25,21
"511","1970-05-26","8",8.7,1.269,NA,1970,5,26,21
"512","1970-05-27","8",0,1.491,NA,1970,5,27,21
"513","1970-05-28","8",0,1.143,NA,1970,5,28,22
"514","1970-05-29","8",0,0.924,NA,1970,5,29,22
"515","1970-05-30","8",0,0.779,NA,1970,5,30,22
"516","1970-05-31","8",0,0.651,NA,1970,5,31,22
"517","1970-06-01","8",0,0.558,NA,1970,6,1,22
"518","1970-06-02","8",0,0.481,NA,1970,6,2,22
"519","1970-06-03","8",4.6,0.428,NA,1970,6,3,22
"520","1970-06-04","8",0,0.382,NA,1970,6,4,23
"521","1970-06-05","8",0,0.314,NA,1970,6,5,23
"522","1970-06-06","8",11.3,0.359,NA,1970,6,6,23
"523","1970-06-07","8",0.4,0.551,NA,1970,6,7,23
"524","1970-06-08","8",0,0.361,NA,1970,6,8,23
"525","1970-06-09","8",0,0.268,NA,1970,6,9,23
"526","1970-06-10","8",0,0.231,NA,1970,6,10,23
"527","1970-06-11","8",1.4,0.204,NA,1970,6,11,24
"528","1970-06-12","8",0,0.179,NA,1970,6,12,24
"529","1970-06-13","8",0,0.149,NA,1970,6,13,24
"530","1970-06-14","8",0,0.134,NA,1970,6,14,24
"531","1970-06-15","8",0,0.127,NA,1970,6,15,24
"532","1970-06-16","8",0,0.126,NA,1970,6,16,24
"533","1970-06-17","8",0,0.126,NA,1970,6,17,24
"534","1970-06-18","8",10.2,0.152,NA,1970,6,18,25
"535","1970-06-19","8",0,0.178,NA,1970,6,19,25
"536","1970-06-20","8",0,0.13,NA,1970,6,20,25
"537","1970-06-21","8",0,0.116,NA,1970,6,21,25
"538","1970-06-22","8",3.2,0.124,NA,1970,6,22,25
"539","1970-06-23","8",0,0.112,NA,1970,6,23,25
"540","1970-06-24","8",0,0.085,NA,1970,6,24,25
"541","1970-06-25","8",0.5,0.084,NA,1970,6,25,26
"542","1970-06-26","8",25.9,0.259,NA,1970,6,26,26
"543","1970-06-27","8",12.3,0.954,NA,1970,6,27,26
"544","1970-06-28","8",0.5,0.481,NA,1970,6,28,26
"545","1970-06-29","8",4.4,0.236,NA,1970,6,29,26
"546","1970-06-30","8",22.4,2.022,NA,1970,6,30,26
"547","1970-07-01","8",0,1.813,NA,1970,7,1,26
"548","1970-07-02","8",14.5,1.219,NA,1970,7,2,27
"549","1970-07-03","8",0,2.615,NA,1970,7,3,27
"550","1970-07-04","8",9.8,1.762,NA,1970,7,4,27
"551","1970-07-05","8",0.2,1.805,NA,1970,7,5,27
"552","1970-07-06","8",0,0.76,NA,1970,7,6,27
"553","1970-07-07","8",0,0.373,NA,1970,7,7,27
"554","1970-07-08","8",0,0.235,NA,1970,7,8,27
"555","1970-07-09","8",0,0.188,NA,1970,7,9,28
"556","1970-07-10","8",1.8,0.148,NA,1970,7,10,28
"557","1970-07-11","8",4.2,0.15,NA,1970,7,11,28
"558","1970-07-12","8",1.2,0.139,NA,1970,7,12,28
"559","1970-07-13","8",0,0.113,NA,1970,7,13,28
"560","1970-07-14","8",0,0.1,NA,1970,7,14,28
"561","1970-07-15","8",2.9,0.106,NA,1970,7,15,28
"562","1970-07-16","8",18.6,0.312,NA,1970,7,16,29
"563","1970-07-17","8",0,0.251,NA,1970,7,17,29
"564","1970-07-18","8",1.4,0.169,NA,1970,7,18,29
"565","1970-07-19","8",0,0.131,NA,1970,7,19,29
"566","1970-07-20","8",0,0.117,NA,1970,7,20,29
"567","1970-07-21","8",0,0.106,NA,1970,7,21,29
"568","1970-07-22","8",0,0.09,NA,1970,7,22,29
"569","1970-07-23","8",0,0.079,NA,1970,7,23,30
"570","1970-07-24","8",0,0.065,NA,1970,7,24,30
"571","1970-07-25","8",0,0.059,NA,1970,7,25,30
"572","1970-07-26","8",0,0.054,NA,1970,7,26,30
"573","1970-07-27","8",0,0.05,NA,1970,7,27,30
"574","1970-07-28","8",9.2,0.078,NA,1970,7,28,30
"575","1970-07-29","8",0.5,0.099,NA,1970,7,29,30
"576","1970-07-30","8",0,0.07,NA,1970,7,30,31
"577","1970-07-31","8",0,0.062,NA,1970,7,31,31
"578","1970-08-01","8",66.7,5.248,NA,1970,8,1,31
"579","1970-08-02","8",0.4,3.816,NA,1970,8,2,31
"580","1970-08-03","8",0,0.794,NA,1970,8,3,31
"581","1970-08-04","8",0,0.361,NA,1970,8,4,31
"582","1970-08-05","8",1.9,0.227,NA,1970,8,5,31
"583","1970-08-06","8",0,0.176,NA,1970,8,6,32
"584","1970-08-07","8",0,0.141,NA,1970,8,7,32
"585","1970-08-08","8",0,0.104,NA,1970,8,8,32
"586","1970-08-09","8",0,0.086,NA,1970,8,9,32
"587","1970-08-10","8",1.3,0.081,NA,1970,8,10,32
"588","1970-08-11","8",1.6,0.086,NA,1970,8,11,32
"589","1970-08-12","8",0,0.088,NA,1970,8,12,32
"590","1970-08-13","8",0,0.077,NA,1970,8,13,33
"591","1970-08-14","8",0,0.06,NA,1970,8,14,33
"592","1970-08-15","8",0,0.053,NA,1970,8,15,33
"593","1970-08-16","8",0,0.049,NA,1970,8,16,33
"594","1970-08-17","8",2.7,0.056,NA,1970,8,17,33
"595","1970-08-18","8",0,0.047,NA,1970,8,18,33
"596","1970-08-19","8",0,0.046,NA,1970,8,19,33
"597","1970-08-20","8",2.9,0.068,NA,1970,8,20,34
"598","1970-08-21","8",5.2,0.094,NA,1970,8,21,34
"599","1970-08-22","8",0,0.056,NA,1970,8,22,34
"600","1970-08-23","8",45.1,1.292,NA,1970,8,23,34
"601","1970-08-24","8",0,0.814,NA,1970,8,24,34
"602","1970-08-25","8",0,0.242,NA,1970,8,25,34
"603","1970-08-26","8",2.1,0.152,NA,1970,8,26,34
"604","1970-08-27","8",0.5,0.118,NA,1970,8,27,35
"605","1970-08-28","8",3,0.116,NA,1970,8,28,35
"606","1970-08-29","8",0,0.108,NA,1970,8,29,35
"607","1970-08-30","8",0.4,0.088,NA,1970,8,30,35
"608","1970-08-31","8",9.2,0.154,NA,1970,8,31,35
"609","1970-09-01","8",0,0.099,NA,1970,9,1,35
"610","1970-09-02","8",0,0.09,NA,1970,9,2,35
"611","1970-09-03","8",13.3,0.087,NA,1970,9,3,36
"612","1970-09-04","8",23.9,2.448,NA,1970,9,4,36
"613","1970-09-05","8",0,1.395,NA,1970,9,5,36
"614","1970-09-06","8",0.7,0.53,NA,1970,9,6,36
"615","1970-09-07","8",0.3,0.329,NA,1970,9,7,36
"616","1970-09-08","8",0.4,0.25,NA,1970,9,8,36
"617","1970-09-09","8",1.2,0.223,NA,1970,9,9,36
"618","1970-09-10","8",1.9,0.227,NA,1970,9,10,37
"619","1970-09-11","8",0.2,0.213,NA,1970,9,11,37
"620","1970-09-12","8",0,0.163,NA,1970,9,12,37
"621","1970-09-13","8",0,0.128,NA,1970,9,13,37
"622","1970-09-14","8",2,0.123,NA,1970,9,14,37
"623","1970-09-15","8",13.3,0.17,NA,1970,9,15,37
"624","1970-09-16","8",13.4,3.234,NA,1970,9,16,37
"625","1970-09-17","8",0.1,1.293,NA,1970,9,17,38
"626","1970-09-18","8",24.5,3.47,NA,1970,9,18,38
"627","1970-09-19","8",0.2,5.334,NA,1970,9,19,38
"628","1970-09-20","8",0,1.476,NA,1970,9,20,38
"629","1970-09-21","8",0,0.813,NA,1970,9,21,38
"630","1970-09-22","8",0,0.549,NA,1970,9,22,38
"631","1970-09-23","8",0,0.404,NA,1970,9,23,38
"632","1970-09-24","8",0,0.299,NA,1970,9,24,39
"633","1970-09-25","8",0,0.264,NA,1970,9,25,39
"634","1970-09-26","8",0.4,0.239,NA,1970,9,26,39
"635","1970-09-27","8",21.3,1.133,NA,1970,9,27,39
"636","1970-09-28","8",6.9,2.046,NA,1970,9,28,39
"637","1970-09-29","8",11.7,7.221,NA,1970,9,29,39
"638","1970-09-30","8",0.3,2.772,NA,1970,9,30,39
"639","1970-10-01","8",0.7,1.573,NA,1970,10,1,40
"640","1970-10-02","8",0,1.161,NA,1970,10,2,40
"641","1970-10-03","8",42.9,17.507,NA,1970,10,3,40
"642","1970-10-04","8",0.7,8.389,NA,1970,10,4,40
"643","1970-10-05","8",0,3.031,NA,1970,10,5,40
"644","1970-10-06","8",0,1.856,NA,1970,10,6,40
"645","1970-10-07","8",0,1.382,NA,1970,10,7,40
"646","1970-10-08","8",0,1.111,NA,1970,10,8,41
"647","1970-10-09","8",0,0.907,NA,1970,10,9,41
"648","1970-10-10","8",0,0.785,NA,1970,10,10,41
"649","1970-10-11","8",5.2,0.819,NA,1970,10,11,41
"650","1970-10-12","8",0,0.83,NA,1970,10,12,41
"651","1970-10-13","8",5.3,0.899,NA,1970,10,13,41
"652","1970-10-14","8",5.2,1.62,NA,1970,10,14,41
"653","1970-10-15","8",13.8,2.266,NA,1970,10,15,42
"654","1970-10-16","8",1.1,4.964,NA,1970,10,16,42
"655","1970-10-17","8",0,2.429,NA,1970,10,17,42
"656","1970-10-18","8",1.2,1.656,NA,1970,10,18,42
"657","1970-10-19","8",0,1.292,NA,1970,10,19,42
"658","1970-10-20","8",0,1.087,NA,1970,10,20,42
"659","1970-10-21","8",0,0.966,NA,1970,10,21,42
"660","1970-10-22","8",15.3,1.027,NA,1970,10,22,43
"661","1970-10-23","8",17.2,10.884,NA,1970,10,23,43
"662","1970-10-24","8",0.3,7.199,NA,1970,10,24,43
"663","1970-10-25","8",0.3,3.142,NA,1970,10,25,43
"664","1970-10-26","8",0,2.127,NA,1970,10,26,43
"665","1970-10-27","8",0,1.621,NA,1970,10,27,43
"666","1970-10-28","8",0,1.355,NA,1970,10,28,43
"667","1970-10-29","8",0,1.149,NA,1970,10,29,44
"668","1970-10-30","8",0,0.995,NA,1970,10,30,44
"669","1970-10-31","8",0,0.878,NA,1970,10,31,44
"670","1970-11-01","8",0,0.815,NA,1970,11,1,44
"671","1970-11-02","8",0,0.742,NA,1970,11,2,44
"672","1970-11-03","8",0,0.683,NA,1970,11,3,44
"673","1970-11-04","8",0,0.631,NA,1970,11,4,44
"674","1970-11-05","8",0.6,0.589,NA,1970,11,5,45
"675","1970-11-06","8",0,0.519,NA,1970,11,6,45
"676","1970-11-07","8",0,0.506,NA,1970,11,7,45
"677","1970-11-08","8",0,0.464,NA,1970,11,8,45
"678","1970-11-09","8",0,0.44,NA,1970,11,9,45
"679","1970-11-10","8",2.3,0.433,NA,1970,11,10,45
"680","1970-11-11","8",5.5,0.55,NA,1970,11,11,45
"681","1970-11-12","8",0.5,0.739,NA,1970,11,12,46
"682","1970-11-13","8",0,0.727,NA,1970,11,13,46
"683","1970-11-14","8",0,0.654,NA,1970,11,14,46
"684","1970-11-15","8",14.5,0.647,NA,1970,11,15,46
"685","1970-11-16","8",1,0.764,NA,1970,11,16,46
"686","1970-11-17","8",1,0.815,NA,1970,11,17,46
"687","1970-11-18","8",0.3,0.702,NA,1970,11,18,46
"688","1970-11-19","8",12.2,0.735,NA,1970,11,19,47
"689","1970-11-20","8",25.9,4.561,NA,1970,11,20,47
"690","1970-11-21","8",5,22.503,NA,1970,11,21,47
"691","1970-11-22","8",3.2,4.984,NA,1970,11,22,47
"692","1970-11-23","8",7.7,6.689,NA,1970,11,23,47
"693","1970-11-24","8",0,3.491,NA,1970,11,24,47
"694","1970-11-25","8",0,2.035,NA,1970,11,25,47
"695","1970-11-26","8",0,1.441,NA,1970,11,26,48
"696","1970-11-27","8",0,1.12,NA,1970,11,27,48
"697","1970-11-28","8",6.2,1.131,NA,1970,11,28,48
"698","1970-11-29","8",2,1.174,NA,1970,11,29,48
"699","1970-11-30","8",7.2,1.191,NA,1970,11,30,48
"700","1970-12-01","8",0,1.194,NA,1970,12,1,48
"701","1970-12-02","8",1.2,1.128,NA,1970,12,2,48
"702","1970-12-03","8",0.1,1.169,NA,1970,12,3,49
"703","1970-12-04","8",25.8,2.736,NA,1970,12,4,49
"704","1970-12-05","8",0.9,2.307,NA,1970,12,5,49
"705","1970-12-06","8",9.8,1.685,NA,1970,12,6,49
"706","1970-12-07","8",2.1,1.298,NA,1970,12,7,49
"707","1970-12-08","8",1.9,1.099,NA,1970,12,8,49
"708","1970-12-09","8",20.9,1.068,NA,1970,12,9,49
"709","1970-12-10","8",1.4,0.871,NA,1970,12,10,50
"710","1970-12-11","8",0,0.819,NA,1970,12,11,50
"711","1970-12-12","8",0,0.764,NA,1970,12,12,50
"712","1970-12-13","8",8.4,0.712,NA,1970,12,13,50
"713","1970-12-14","8",4.4,0.686,NA,1970,12,14,50
"714","1970-12-15","8",0,0.64,NA,1970,12,15,50
"715","1970-12-16","8",0,0.565,NA,1970,12,16,50
"716","1970-12-17","8",24.7,0.603,NA,1970,12,17,51
"717","1970-12-18","8",1.1,0.559,NA,1970,12,18,51
"718","1970-12-19","8",2.1,0.531,NA,1970,12,19,51
"719","1970-12-20","8",0.2,0.497,NA,1970,12,20,51
"720","1970-12-21","8",0.4,0.467,NA,1970,12,21,51
"721","1970-12-22","8",11.4,0.458,NA,1970,12,22,51
"722","1970-12-23","8",4.8,0.431,NA,1970,12,23,51
"723","1970-12-24","8",24,0.443,NA,1970,12,24,52
"724","1970-12-25","8",0,0.42,NA,1970,12,25,52
"725","1970-12-26","8",0.6,0.412,NA,1970,12,26,52
"726","1970-12-27","8",0.7,0.403,NA,1970,12,27,52
"727","1970-12-28","8",0,0.393,NA,1970,12,28,52
"728","1970-12-29","8",0,0.375,NA,1970,12,29,52
"729","1970-12-30","8",0,0.374,NA,1970,12,30,52
"730","1970-12-31","8",0,0.382,NA,1970,12,31,53
"731","1971-01-01","8",3.3,0.364,NA,1971,1,1,1
"732","1971-01-02","8",0,0.365,NA,1971,1,2,1
"733","1971-01-03","8",3.5,0.35,NA,1971,1,3,1
"734","1971-01-04","8",3.1,0.332,NA,1971,1,4,1
"735","1971-01-05","8",5.2,0.828,NA,1971,1,5,1
"736","1971-01-06","8",1.2,0.671,NA,1971,1,6,1
"737","1971-01-07","8",1,0.597,NA,1971,1,7,1
"738","1971-01-08","8",0,0.535,NA,1971,1,8,2
"739","1971-01-09","8",0,0.464,NA,1971,1,9,2
"740","1971-01-10","8",1.2,0.445,NA,1971,1,10,2
"741","1971-01-11","8",1.7,0.442,NA,1971,1,11,2
"742","1971-01-12","8",1,0.427,NA,1971,1,12,2
"743","1971-01-13","8",0,0.402,NA,1971,1,13,2
"744","1971-01-14","8",9,0.393,NA,1971,1,14,2
"745","1971-01-15","8",0.2,0.385,NA,1971,1,15,3
"746","1971-01-16","8",0,0.368,NA,1971,1,16,3
"747","1971-01-17","8",0,0.352,NA,1971,1,17,3
"748","1971-01-18","8",0,0.299,NA,1971,1,18,3
"749","1971-01-19","8",0,0.298,NA,1971,1,19,3
"750","1971-01-20","8",0,0.34,NA,1971,1,20,3
"751","1971-01-21","8",0.8,0.337,NA,1971,1,21,3
"752","1971-01-22","8",0.5,0.279,NA,1971,1,22,4
"753","1971-01-23","8",1.3,0.276,NA,1971,1,23,4
"754","1971-01-24","8",0,0.276,NA,1971,1,24,4
"755","1971-01-25","8",0.3,0.274,NA,1971,1,25,4
"756","1971-01-26","8",37,0.283,NA,1971,1,26,4
"757","1971-01-27","8",2.7,0.287,NA,1971,1,27,4
"758","1971-01-28","8",0.2,0.278,NA,1971,1,28,4
"759","1971-01-29","8",1.9,0.269,NA,1971,1,29,5
"760","1971-01-30","8",15.3,0.259,NA,1971,1,30,5
"761","1971-01-31","8",0,0.249,NA,1971,1,31,5
"762","1971-02-01","8",0.6,0.243,NA,1971,2,1,5
"763","1971-02-02","8",0.4,0.23,NA,1971,2,2,5
"764","1971-02-03","8",0,0.224,NA,1971,2,3,5
"765","1971-02-04","8",0.2,0.23,NA,1971,2,4,5
"766","1971-02-05","8",18.8,0.245,NA,1971,2,5,6
"767","1971-02-06","8",0,0.253,NA,1971,2,6,6
"768","1971-02-07","8",3.9,0.25,NA,1971,2,7,6
"769","1971-02-08","8",24.6,0.25,NA,1971,2,8,6
"770","1971-02-09","8",2.3,0.248,NA,1971,2,9,6
"771","1971-02-10","8",0.8,0.256,NA,1971,2,10,6
"772","1971-02-11","8",0.7,0.281,NA,1971,2,11,6
"773","1971-02-12","8",1.9,0.272,NA,1971,2,12,7
"774","1971-02-13","8",19.9,1.213,NA,1971,2,13,7
"775","1971-02-14","8",6.3,7.278,NA,1971,2,14,7
"776","1971-02-15","8",0.2,1.983,NA,1971,2,15,7
"777","1971-02-16","8",0,1.438,NA,1971,2,16,7
"778","1971-02-17","8",2.1,1.22,NA,1971,2,17,7
"779","1971-02-18","8",2.3,1.036,NA,1971,2,18,7
"780","1971-02-19","8",0.3,0.924,NA,1971,2,19,8
"781","1971-02-20","8",16.1,0.85,NA,1971,2,20,8
"782","1971-02-21","8",2.9,0.812,NA,1971,2,21,8
"783","1971-02-22","8",0,0.759,NA,1971,2,22,8
"784","1971-02-23","8",21.5,0.739,NA,1971,2,23,8
"785","1971-02-24","8",4.2,0.706,NA,1971,2,24,8
"786","1971-02-25","8",1.6,0.665,NA,1971,2,25,8
"787","1971-02-26","8",0,0.638,NA,1971,2,26,9
"788","1971-02-27","8",8.1,0.726,NA,1971,2,27,9
"789","1971-02-28","8",2.5,0.915,NA,1971,2,28,9
"790","1971-03-01","8",0,0.773,NA,1971,3,1,9
"791","1971-03-02","8",0,0.708,NA,1971,3,2,9
"792","1971-03-03","8",11.5,0.688,NA,1971,3,3,9
"793","1971-03-04","8",15.1,0.712,NA,1971,3,4,9
"794","1971-03-05","8",0.9,0.658,NA,1971,3,5,10
"795","1971-03-06","8",0,0.618,NA,1971,3,6,10
"796","1971-03-07","8",25.3,0.616,NA,1971,3,7,10
"797","1971-03-08","8",2.2,0.611,NA,1971,3,8,10
"798","1971-03-09","8",1.4,0.597,NA,1971,3,9,10
"799","1971-03-10","8",0.2,0.578,NA,1971,3,10,10
"800","1971-03-11","8",9.8,0.57,NA,1971,3,11,10
"801","1971-03-12","8",0.3,0.573,NA,1971,3,12,11
"802","1971-03-13","8",0.6,0.56,NA,1971,3,13,11
"803","1971-03-14","8",0.2,0.554,NA,1971,3,14,11
"804","1971-03-15","8",1.6,0.639,NA,1971,3,15,11
"805","1971-03-16","8",0,1.477,NA,1971,3,16,11
"806","1971-03-17","8",0,1.206,NA,1971,3,17,11
"807","1971-03-18","8",0,0.972,NA,1971,3,18,11
"808","1971-03-19","8",28.7,0.882,NA,1971,3,19,12
"809","1971-03-20","8",11.5,0.837,NA,1971,3,20,12
"810","1971-03-21","8",4.7,0.772,NA,1971,3,21,12
"811","1971-03-22","8",0.3,0.72,NA,1971,3,22,12
"812","1971-03-23","8",0,0.677,NA,1971,3,23,12
"813","1971-03-24","8",0,0.661,NA,1971,3,24,12
"814","1971-03-25","8",0,0.642,NA,1971,3,25,12
"815","1971-03-26","8",0,0.624,NA,1971,3,26,13
"816","1971-03-27","8",0,0.609,NA,1971,3,27,13
"817","1971-03-28","8",0,0.599,NA,1971,3,28,13
"818","1971-03-29","8",0,0.601,NA,1971,3,29,13
"819","1971-03-30","8",1.4,0.584,NA,1971,3,30,13
"820","1971-03-31","8",0.2,0.563,NA,1971,3,31,13
"821","1971-04-01","8",0.4,0.548,NA,1971,4,1,13
"822","1971-04-02","8",5.9,0.678,NA,1971,4,2,14
"823","1971-04-03","8",3.1,2.513,NA,1971,4,3,14
"824","1971-04-04","8",0.5,2.002,NA,1971,4,4,14
"825","1971-04-05","8",0.2,1.439,NA,1971,4,5,14
"826","1971-04-06","8",0,1.241,NA,1971,4,6,14
"827","1971-04-07","8",11.1,1.159,NA,1971,4,7,14
"828","1971-04-08","8",0,1.034,NA,1971,4,8,14
"829","1971-04-09","8",0,0.964,NA,1971,4,9,15
"830","1971-04-10","8",0.3,1.075,NA,1971,4,10,15
"831","1971-04-11","8",0.3,1.497,NA,1971,4,11,15
"832","1971-04-12","8",0,2.376,NA,1971,4,12,15
"833","1971-04-13","8",0.4,4.413,NA,1971,4,13,15
"834","1971-04-14","8",0.9,7.412,NA,1971,4,14,15
"835","1971-04-15","8",0.3,4.347,NA,1971,4,15,15
"836","1971-04-16","8",4.2,3.045,NA,1971,4,16,16
"837","1971-04-17","8",0.4,2.39,NA,1971,4,17,16
"838","1971-04-18","8",0.5,2.095,NA,1971,4,18,16
"839","1971-04-19","8",0,3.016,NA,1971,4,19,16
"840","1971-04-20","8",0,7.928,NA,1971,4,20,16
"841","1971-04-21","8",2.7,10.099,NA,1971,4,21,16
"842","1971-04-22","8",6.6,8.701,NA,1971,4,22,16
"843","1971-04-23","8",0,4.661,NA,1971,4,23,17
"844","1971-04-24","8",0,3.741,NA,1971,4,24,17
"845","1971-04-25","8",0.5,4.881,NA,1971,4,25,17
"846","1971-04-26","8",0,4.875,NA,1971,4,26,17
"847","1971-04-27","8",0,4.575,NA,1971,4,27,17
"848","1971-04-28","8",7.8,5.623,NA,1971,4,28,17
"849","1971-04-29","8",10.1,7.952,NA,1971,4,29,17
"850","1971-04-30","8",0.5,7.317,NA,1971,4,30,18
"851","1971-05-01","8",0,9.224,NA,1971,5,1,18
"852","1971-05-02","8",15,10.355,NA,1971,5,2,18
"853","1971-05-03","8",32.1,33.537,NA,1971,5,3,18
"854","1971-05-04","8",4.7,27.153,NA,1971,5,4,18
"855","1971-05-05","8",3.4,13.547,NA,1971,5,5,18
"856","1971-05-06","8",0,14.93,NA,1971,5,6,18
"857","1971-05-07","8",0,16.901,NA,1971,5,7,19
"858","1971-05-08","8",4.6,15.477,NA,1971,5,8,19
"859","1971-05-09","8",1.9,16.852,NA,1971,5,9,19
"860","1971-05-10","8",0,22.075,NA,1971,5,10,19
"861","1971-05-11","8",0,29.251,NA,1971,5,11,19
"862","1971-05-12","8",0,28.003,NA,1971,5,12,19
"863","1971-05-13","8",10.7,25.405,NA,1971,5,13,19
"864","1971-05-14","8",0.1,13.259,NA,1971,5,14,20
"865","1971-05-15","8",0,10.377,NA,1971,5,15,20
"866","1971-05-16","8",0,10.769,NA,1971,5,16,20
"867","1971-05-17","8",2.3,12.334,NA,1971,5,17,20
"868","1971-05-18","8",0,12.798,NA,1971,5,18,20
"869","1971-05-19","8",0,10.557,NA,1971,5,19,20
"870","1971-05-20","8",0,7.588,NA,1971,5,20,20
"871","1971-05-21","8",5.6,4.888,NA,1971,5,21,21
"872","1971-05-22","8",4.3,5.369,NA,1971,5,22,21
"873","1971-05-23","8",0,3.384,NA,1971,5,23,21
"874","1971-05-24","8",1.5,2.35,NA,1971,5,24,21
"875","1971-05-25","8",27.6,3.896,NA,1971,5,25,21
"876","1971-05-26","8",2.5,11.961,NA,1971,5,26,21
"877","1971-05-27","8",0.2,4.457,NA,1971,5,27,21
"878","1971-05-28","8",0,2.933,NA,1971,5,28,22
"879","1971-05-29","8",0,2.211,NA,1971,5,29,22
"880","1971-05-30","8",1.8,1.772,NA,1971,5,30,22
"881","1971-05-31","8",0,1.478,NA,1971,5,31,22
"882","1971-06-01","8",0,1.16,NA,1971,6,1,22
"883","1971-06-02","8",5.6,0.959,NA,1971,6,2,22
"884","1971-06-03","8",3.4,1.132,NA,1971,6,3,22
"885","1971-06-04","8",0,0.927,NA,1971,6,4,23
"886","1971-06-05","8",0,0.735,NA,1971,6,5,23
"887","1971-06-06","8",0,0.613,NA,1971,6,6,23
"888","1971-06-07","8",0,0.514,NA,1971,6,7,23
"889","1971-06-08","8",0.9,0.449,NA,1971,6,8,23
"890","1971-06-09","8",0,0.382,NA,1971,6,9,23
"891","1971-06-10","8",0,0.292,NA,1971,6,10,23
"892","1971-06-11","8",0,0.26,NA,1971,6,11,24
"893","1971-06-12","8",0,0.238,NA,1971,6,12,24
"894","1971-06-13","8",0,0.215,NA,1971,6,13,24
"895","1971-06-14","8",0,0.202,NA,1971,6,14,24
"896","1971-06-15","8",0,0.192,NA,1971,6,15,24
"897","1971-06-16","8",0,0.181,NA,1971,6,16,24
"898","1971-06-17","8",0,0.156,NA,1971,6,17,24
"899","1971-06-18","8",0,0.137,NA,1971,6,18,25
"900","1971-06-19","8",0,0.125,NA,1971,6,19,25
